_geojson,flow,cost,type,fid,v/c
"{""type"":""Feature"",""properties"":{""flow"":9.90525821815765,""cost"":0,""type"":""crossing"",""fid"":3399,""v/c"":0.0033017527393858835},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21311400483012,-33.88326458065326,0],[151.21312594779698,-33.88330313345543,0]]}}",9.90525821815765,0,crossing,3399,0.0033017527393858835
"{""type"":""Feature"",""properties"":{""flow"":108.70827078078308,""cost"":0,""type"":""crossing"",""fid"":3400,""v/c"":0.03623609026026103},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2143163165507,-33.88348553167882,0],[151.21430919593647,-33.88352333383957,0]]}}",108.70827078078308,0,crossing,3400,0.03623609026026103
"{""type"":""Feature"",""properties"":{""flow"":566.9785558088776,""cost"":0,""type"":""crossing"",""fid"":3401,""v/c"":0.18899285193629253},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2143163165507,-33.88348553167882,0],[151.21436249471628,-33.88349403503214,0]]}}",566.9785558088776,0,crossing,3401,0.18899285193629253
"{""type"":""Feature"",""properties"":{""flow"":704.8462061293033,""cost"":0,""type"":""crossing"",""fid"":3402,""v/c"":0.23494873537643443},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21439459073926,-33.88353473516987,0],[151.21438708216672,-33.883573613327854,0]]}}",704.8462061293033,0,crossing,3402,0.23494873537643443
"{""type"":""Feature"",""properties"":{""flow"":3481.6428752806896,""cost"":0,""type"":""crossing"",""fid"":3403,""v/c"":1.1605476250935631},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21438708216672,-33.883573613327854,0],[151.2143419482404,-33.883564100484044,0]]}}",3481.6428752806896,0,crossing,3403,1.1605476250935631
"{""type"":""Feature"",""properties"":{""flow"":89.36631928152977,""cost"":0,""type"":""crossing"",""fid"":3404,""v/c"":0.029788773093843257},""geometry"":{""type"":""LineString"",""coordinates"":[[151.214224625317,-33.88442745553856,0],[151.2141391648707,-33.884416396970806,0]]}}",89.36631928152977,0,crossing,3404,0.029788773093843257
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3405,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21410070519482,-33.88509035904304,0],[151.2140940962751,-33.88512571053107,0]]}}",0,0,crossing,3405,0
"{""type"":""Feature"",""properties"":{""flow"":2462.5492931918925,""cost"":0,""type"":""crossing"",""fid"":3406,""v/c"":0.8208497643972975},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21410070519482,-33.88509035904304,0],[151.2140575147883,-33.88508429817788,0]]}}",2462.5492931918925,0,crossing,3406,0.8208497643972975
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3407,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2138793846319,-33.88622898079441,0],[151.21383634929728,-33.88622265871375,0]]}}",0,0,crossing,3407,0
"{""type"":""Feature"",""properties"":{""flow"":78.0986996929093,""cost"":0,""type"":""crossing"",""fid"":3408,""v/c"":0.026032899897636436},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2160413082832,-33.88380624076295,0],[151.21599820355036,-33.88379933892389,0]]}}",78.0986996929093,0,crossing,3408,0.026032899897636436
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3409,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21666310087434,-33.8839115726812,0],[151.21665480997638,-33.883946812795,0]]}}",0,0,crossing,3409,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3410,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21678696111053,-33.883933144332765,0],[151.21676313347294,-33.8839658094461,0]]}}",0,0,crossing,3410,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3411,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21678696111053,-33.883933144332765,0],[151.2167948665282,-33.88397139055187,0]]}}",0,0,crossing,3411,0
"{""type"":""Feature"",""properties"":{""flow"":2017.8694790784125,""cost"":0,""type"":""crossing"",""fid"":3412,""v/c"":0.6726231596928042},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2143800946285,-33.874331560227134,0],[151.2143985105416,-33.874346676320584,0]]}}",2017.8694790784125,0,crossing,3412,0.6726231596928042
"{""type"":""Feature"",""properties"":{""flow"":6212.724453876379,""cost"":0,""type"":""crossing"",""fid"":3413,""v/c"":2.070908151292126},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21445490082806,-33.875640848737234,0],[151.21445327662593,-33.875676540510604,0]]}}",6212.724453876379,0,crossing,3413,2.070908151292126
"{""type"":""Feature"",""properties"":{""flow"":2147.7672763693313,""cost"":0,""type"":""crossing"",""fid"":3414,""v/c"":0.7159224254564438},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21502303118118,-33.875725646712446,0],[151.21506581483445,-33.87573193239087,0]]}}",2147.7672763693313,0,crossing,3414,0.7159224254564438
"{""type"":""Feature"",""properties"":{""flow"":3099.3543351471317,""cost"":0,""type"":""crossing"",""fid"":3415,""v/c"":1.0331181117157107},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21506581483445,-33.87573193239087,0],[151.21505780487425,-33.875767372936124,0]]}}",3099.3543351471317,0,crossing,3415,1.0331181117157107
"{""type"":""Feature"",""properties"":{""flow"":2245.0830205163484,""cost"":0,""type"":""crossing"",""fid"":3416,""v/c"":0.7483610068387828},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21592125966168,-33.875862501335696,0],[151.21596358015086,-33.87586896066722,0]]}}",2245.0830205163484,0,crossing,3416,0.7483610068387828
"{""type"":""Feature"",""properties"":{""flow"":1823.809707470367,""cost"":0,""type"":""crossing"",""fid"":3417,""v/c"":0.607936569156789},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21592125966168,-33.875862501335696,0],[151.2159132017364,-33.87589793457467,0]]}}",1823.809707470367,0,crossing,3417,0.607936569156789
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3418,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21596358015086,-33.87586896066722,0],[151.2159558309624,-33.875904441019024,0]]}}",0,0,crossing,3418,0
"{""type"":""Feature"",""properties"":{""flow"":12599.404087015228,""cost"":0,""type"":""crossing"",""fid"":3419,""v/c"":4.199801362338409},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21640287860697,-33.87593561354146,0],[151.21639910884682,-33.875953473382026,0]]}}",12599.404087015228,0,crossing,3419,4.199801362338409
"{""type"":""Feature"",""properties"":{""flow"":2835.4965359221487,""cost"":0,""type"":""crossing"",""fid"":3420,""v/c"":0.9451655119740495},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21686487765564,-33.87600014140936,0],[151.21688167922903,-33.876021417103864,0]]}}",2835.4965359221487,0,crossing,3420,0.9451655119740495
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3421,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21686487765564,-33.87600014140936,0],[151.21683932077292,-33.87601418289254,0]]}}",0,0,crossing,3421,0
"{""type"":""Feature"",""properties"":{""flow"":3143.93002519936,""cost"":0,""type"":""crossing"",""fid"":3422,""v/c"":1.0479766750664534},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21331234268544,-33.87603170966838,0],[151.21328749733246,-33.87604642844502,0]]}}",3143.93002519936,0,crossing,3422,1.0479766750664534
"{""type"":""Feature"",""properties"":{""flow"":15.099565871163703,""cost"":0,""type"":""crossing"",""fid"":3423,""v/c"":0.0050331886237212345},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21401111455998,-33.87611976594243,0],[151.2139859273083,-33.876134287030126,0]]}}",15.099565871163703,0,crossing,3423,0.0050331886237212345
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3424,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21494000821482,-33.878322626401655,0],[151.21492109668813,-33.87834892750019,0]]}}",0,0,crossing,3424,0
"{""type"":""Feature"",""properties"":{""flow"":1624.6253238225172,""cost"":0,""type"":""crossing"",""fid"":3425,""v/c"":0.5415417746075057},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21536210635261,-33.878381301750785,0],[151.21535438466177,-33.87841613196412,0]]}}",1624.6253238225172,0,crossing,3425,0.5415417746075057
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3426,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21536210635261,-33.878381301750785,0],[151.21540549878802,-33.878387356066554,0]]}}",0,0,crossing,3426,0
"{""type"":""Feature"",""properties"":{""flow"":578.5548998203121,""cost"":0,""type"":""crossing"",""fid"":3427,""v/c"":0.19285163327343738},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21534938133087,-33.87883534099315,0],[151.21534230772735,-33.87886745288906,0]]}}",578.5548998203121,0,crossing,3427,0.19285163327343738
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3428,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21569357574313,-33.87911717623229,0],[151.21571527953745,-33.879134948801415,0]]}}",0,0,crossing,3428,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3429,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21569357574313,-33.87911717623229,0],[151.21569238034036,-33.879154101265186,0]]}}",0,0,crossing,3429,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3430,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21571527953745,-33.879134948801415,0],[151.21569238034036,-33.879154101265186,0]]}}",0,0,crossing,3430,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3431,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21607682008562,-33.879437241866256,0],[151.21607056274462,-33.879466095807736,0]]}}",0,0,crossing,3431,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3432,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21607682008562,-33.879437241866256,0],[151.21611320717957,-33.879472057917184,0]]}}",0,0,crossing,3432,0
"{""type"":""Feature"",""properties"":{""flow"":798.216945478046,""cost"":0,""type"":""crossing"",""fid"":3433,""v/c"":0.26607231515934865},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21534230772735,-33.87886745288906,0],[151.21529685794266,-33.87883022650593,0]]}}",798.216945478046,0,crossing,3433,0.26607231515934865
"{""type"":""Feature"",""properties"":{""flow"":8.399162087102098,""cost"":0,""type"":""crossing"",""fid"":3434,""v/c"":0.0027997206957006996},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21588854871055,-33.876205433352936,0],[151.21588231144864,-33.8762319765806,0]]}}",8.399162087102098,0,crossing,3434,0.0027997206957006996
"{""type"":""Feature"",""properties"":{""flow"":2851.460699989374,""cost"":0,""type"":""crossing"",""fid"":3435,""v/c"":0.950486899996458},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21675962152153,-33.876338851190944,0],[151.21675336037404,-33.87636540088453,0]]}}",2851.460699989374,0,crossing,3435,0.950486899996458
"{""type"":""Feature"",""properties"":{""flow"":931.0087863399499,""cost"":0,""type"":""crossing"",""fid"":3436,""v/c"":0.3103362621133166},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21675962152153,-33.876338851190944,0],[151.21679887930762,-33.87635871712049,0]]}}",931.0087863399499,0,crossing,3436,0.3103362621133166
"{""type"":""Feature"",""properties"":{""flow"":7400.260760419013,""cost"":0,""type"":""crossing"",""fid"":3437,""v/c"":2.466753586806338},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21592488669603,-33.876239006606816,0],[151.21588231144864,-33.8762319765806,0]]}}",7400.260760419013,0,crossing,3437,2.466753586806338
"{""type"":""Feature"",""properties"":{""flow"":888.8220359538834,""cost"":0,""type"":""crossing"",""fid"":3438,""v/c"":0.2962740119846278},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21567387722502,-33.87737194425667,0],[151.2156659566727,-33.877407182388275,0]]}}",888.8220359538834,0,crossing,3438,0.2962740119846278
"{""type"":""Feature"",""properties"":{""flow"":14127.558858620567,""cost"":0,""type"":""crossing"",""fid"":3439,""v/c"":4.709186286206855},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21567387722502,-33.87737194425667,0],[151.21563130200747,-33.87736534309884,0]]}}",14127.558858620567,0,crossing,3439,4.709186286206855
"{""type"":""Feature"",""properties"":{""flow"":888.8220359538834,""cost"":0,""type"":""crossing"",""fid"":3440,""v/c"":0.2962740119846278},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2156659566727,-33.877407182388275,0],[151.2156585773007,-33.877442936152136,0]]}}",888.8220359538834,0,crossing,3440,0.2962740119846278
"{""type"":""Feature"",""properties"":{""flow"":99.94222566005496,""cost"":0,""type"":""crossing"",""fid"":3441,""v/c"":0.03331407522001832},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2156585773007,-33.877442936152136,0],[151.21561549798534,-33.87743625690023,0]]}}",99.94222566005496,0,crossing,3441,0.03331407522001832
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3442,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2154471442704,-33.87839440468899,0],[151.21540549878802,-33.878387356066554,0]]}}",0,0,crossing,3442,0
"{""type"":""Feature"",""properties"":{""flow"":14036.494358580612,""cost"":0,""type"":""crossing"",""fid"":3443,""v/c"":4.678831452860204},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2168348218012,-33.876032510283906,0],[151.21685653216372,-33.876035529273366,0]]}}",14036.494358580612,0,crossing,3443,4.678831452860204
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3444,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2168348218012,-33.876032510283906,0],[151.21683932077292,-33.87601418289254,0]]}}",0,0,crossing,3444,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3445,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21676987036778,-33.87638940476398,0],[151.21679116792657,-33.8763927151629,0]]}}",0,0,crossing,3445,0
"{""type"":""Feature"",""properties"":{""flow"":17802.999680842717,""cost"":0,""type"":""crossing"",""fid"":3446,""v/c"":5.934333226947572},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21679116792657,-33.8763927151629,0],[151.2167852351653,-33.87641930685199,0]]}}",17802.999680842717,0,crossing,3446,5.934333226947572
"{""type"":""Feature"",""properties"":{""flow"":2919.3435407325996,""cost"":0,""type"":""crossing"",""fid"":3447,""v/c"":0.9731145135775332},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21657203401617,-33.8771909549903,0],[151.2165903268514,-33.87720749480536,0]]}}",2919.3435407325996,0,crossing,3447,0.9731145135775332
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3448,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21657203401617,-33.8771909549903,0],[151.21661747033235,-33.87718420324682,0]]}}",0,0,crossing,3448,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3449,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21674565831805,-33.87639934694039,0],[151.21676987036778,-33.87638940476398,0]]}}",0,0,crossing,3449,0
"{""type"":""Feature"",""properties"":{""flow"":7420.5802087371285,""cost"":0,""type"":""crossing"",""fid"":3450,""v/c"":2.4735267362457094},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21674565831805,-33.87639934694039,0],[151.21676392963127,-33.876415995235895,0]]}}",7420.5802087371285,0,crossing,3450,2.4735267362457094
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3451,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21675336037404,-33.87636540088453,0],[151.21679887930762,-33.87635871712049,0]]}}",0,0,crossing,3451,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3452,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21586425188053,-33.87850152391692,0],[151.21583234812044,-33.87849667608102,0]]}}",0,0,crossing,3452,0
"{""type"":""Feature"",""properties"":{""flow"":31.28975336425248,""cost"":0,""type"":""crossing"",""fid"":3453,""v/c"":0.01042991778808416},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21586425188053,-33.87850152391692,0],[151.21585649831349,-33.8785370223496,0]]}}",31.28975336425248,0,crossing,3453,0.01042991778808416
